Max_1,Max_2,Max_3,Max_4,Max_5,Max_6,Max_7,Max_8,Max_9,Max_10,Max_11,Max_12,Max_13,Max_14,Max_15,Max_16,Max_17,Max_18,Max_19,Max_20,Max_21,Max_22,Max_23,Max_24,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Time_17,Time_18,Time_19,Time_20,Time_21,Time_22,Time_23,Time_24,Min_1,Min_2,Min_3,Min_4,Min_5,Min_6,Min_7,Min_8,Min_9,Min_10,Min_11,Min_12,Min_13,Min_14,Min_15,Min_16,Min_17,Min_18,Min_19,Min_20,Min_21,Min_22,Min_23,Min_24,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,RMS_9,RMS_10,RMS_11,RMS_12,RMS_13,RMS_14,RMS_15,RMS_16,RMS_17,RMS_18,RMS_19,RMS_20,RMS_21,RMS_22,RMS_23,RMS_24,Kurtosis_1,Kurtosis_2,Kurtosis_3,Kurtosis_4,Kurtosis_5,Kurtosis_6,Kurtosis_7,Kurtosis_8,Kurtosis_9,Kurtosis_10,Kurtosis_11,Kurtosis_12,Kurtosis_13,Kurtosis_14,Kurtosis_15,Kurtosis_16,Kurtosis_17,Kurtosis_18,Kurtosis_19,Kurtosis_20,Kurtosis_21,Kurtosis_22,Kurtosis_23,Kurtosis_24,Skew_1,Skew_2,Skew_3,Skew_4,Skew_5,Skew_6,Skew_7,Skew_8,Skew_9,Skew_10,Skew_11,Skew_12,Skew_13,Skew_14,Skew_15,Skew_16,Skew_17,Skew_18,Skew_19,Skew_20,Skew_21,Skew_22,Skew_23,Skew_24,Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Entropy_7,Entropy_8,Entropy_9,Entropy_10,Entropy_11,Entropy_12,Entropy_13,Entropy_14,Entropy_15,Entropy_16,Entropy_17,Entropy_18,Entropy_19,Entropy_20,Entropy_21,Entropy_22,Entropy_23,Entropy_24
14.637,13.687000000000001,12.659,13.197000000000001,18.293,14.962,14.648,12.89,14.3,15.95,16.119,11.408,14.886,13.456,19.16,16.046,13.963,15.208,19.889,13.179,12.843,14.550999999999998,11.852,14.597000000000001,65,126,164,31,67,67,111,198,68,69,69,194,68,66,68,72,128,74,69,69,176,190,132,86,-15.140999999999998,-12.380999999999998,-14.489,-12.375,-14.464,-15.015,-14.987,-13.040999999999999,-15.288,-15.398,-19.363,-13.317,-15.699000000000002,-10.006,-12.100999999999999,-15.764000000000001,-15.436,-15.342,-14.463,-13.092,-14.359000000000002,-16.843,-16.003,-14.032,5.1861,4.8965,5.1914,4.8019,5.0221,5.2753,5.1363,4.8302,5.0876,5.2198,5.4162,5.1161,5.4133,4.6132,5.0964,4.9856,5.3078,5.0709,5.4795,5.0242,5.1493,5.1131,5.417000000000001,4.9337,3.2664,3.0125,2.8509,2.9044,3.9118,3.5121,2.8254,2.7082,3.2541,3.1269,3.6534,2.7397,2.8282,2.7582,3.6428,3.425,2.6525,3.3196,3.5994,2.9976,2.9483,3.4749,2.6146,2.8934,-0.006490999999999999,0.071203,0.13051,-0.11815,0.13517,0.10032999999999999,0.10890999999999999,-0.15684,-0.060359,-0.053882000000000006,-0.047604,-0.17807,-0.033195,0.15513,0.16025,0.1497,-0.14145,-0.025175,0.22664,0.054672000000000005,-0.20323,-0.12562,-0.10247,0.032003,6.5234,6.5816,6.6476,6.6079,6.2699,6.5054,6.5545,6.5416,6.5392,6.5439,6.3994,6.7381,6.529,6.7348,6.4426,6.5055,6.6784,6.4109,6.3741,6.5904,6.6862,6.4696,6.6654,6.5587
14.925,10.167,13.027999999999999,12.437000000000001,16.27,15.427,14.479000000000001,13.525,14.770999999999999,17.660999999999998,14.15,13.333,18.432000000000002,12.905,15.542,12.905999999999999,14.753,15.887,17.162,16.230999999999998,16.088,13.425,15.448,16.899,190,92,66,38,150,113,66,46,70,68,88,70,68,69,68,106,69,68,69,68,71,182,19,70,-14.196,-15.222999999999999,-13.62,-13.975,-12.555,-14.347999999999999,-12.769,-9.7695,-12.332,-11.981,-10.998,-15.292,-12.193,-14.312000000000001,-16.383,-12.492,-14.248,-17.694000000000003,-20.924,-12.972000000000001,-11.22,-14.315999999999999,-12.439,-15.872,4.6382,4.9013,5.4176,5.1611,4.7869,5.3154,4.8669,4.9271,5.1041,4.8496,4.622,4.971,4.8696,4.6102,4.958,5.0895,5.3337,5.0661,5.3688,4.9391,4.9974,5.0619,4.9505,4.9197,3.6,2.5363,2.8459,2.662,3.1274,2.8292,2.7769,2.6452,2.9926,3.3496,2.8853,3.1056,3.4304,3.1214,3.7853,2.7561,2.8319,3.9046,4.0609,3.0793,3.3569999999999998,3.1860000000000004,3.2106,3.5015,-0.082488,-0.12650999999999998,-0.20905,-0.079891,0.33152,0.011062,-0.024021999999999998,0.20943,0.086839,0.066966,0.30694,0.06412799999999999,0.13185999999999998,-0.04219,-0.13013,0.048297,0.053332000000000004,-0.22849,0.058377,0.11972999999999999,0.40526999999999996,0.047004000000000004,0.14782,0.089492,6.3458,6.5887,6.7025,6.6857,6.6187,6.5326,6.6116,6.7562,6.6387,6.5213,6.68,6.5654,6.3078,6.4319,6.3835,6.6054,6.6216,6.4858,6.3119,6.5144,6.4352,6.7025,6.5621,6.4165
12.649000000000001,12.894,15.964,15.958,17.096,16.829,14.725,12.888,15.162,15.610999999999999,16.889,11.674000000000001,14.595,13.6,16.218,16.848,17.705,13.527999999999999,13.716,14.6,15.129000000000001,17.930999999999997,16.765,17.495,65,66,64,64,67,113,69,66,69,68,68,66,69,66,68,69,72,120,188,73,158,25,69,69,-12.064,-16.284000000000002,-12.454,-17.235,-12.324000000000002,-10.991,-13.189,-12.625,-14.288,-13.347999999999999,-11.504000000000001,-19.823,-16.118,-11.780999999999999,-9.4962,-12.705,-15.745,-11.770999999999999,-11.277999999999999,-13.422,-11.232000000000001,-11.061,-11.294,-13.511,4.9783,5.053,5.0872,5.3428,4.9219,5.1932,5.1514,4.709,4.9308,5.1668,5.0635,4.8806,5.2876,4.704,4.7305,5.0280000000000005,5.0314,4.9053,4.8987,4.7275,4.8964,4.7404,5.0673,5.2751,2.753,3.1255,3.6191,3.2849,3.5707,3.2022,2.7206,2.8848,3.0198,2.8405,2.7503,3.9531,2.8603,2.9223,3.4247,3.3104,3.1922,2.7366,2.8299,3.2509,2.9076,3.2052,2.9838,3.7345,0.062842,-0.13080999999999998,0.093045,-0.11719,0.27023,0.44341,-0.13755,0.16694,0.046893000000000004,0.08717799999999999,0.09654700000000001,-0.41536000000000006,0.1968,0.30795,0.28655,0.19407,0.077196,0.010275,-0.015161,-0.12871,0.31061,0.15836,0.21814,0.15609,6.6359,6.5692,6.5109,6.4811,6.5147,6.5736,6.6235,6.6098,6.5669,6.5836,6.5174,6.4755,6.5897,6.5085,6.5854,6.5121,6.4047,6.7005,6.6042,6.4542,6.6416,6.4202,6.5139,6.465
10.067,14.345,14.578,13.142000000000001,10.452,12.873,13.133,10.306,14.298,11.074000000000002,13.248,15.359000000000002,20.793000000000003,12.785,13.292,13.343,17.593,17.11,15.686,15.949000000000002,12.363,15.383,19.037,17.555,106,169,143,68,118,166,68,26,22,154,93,70,67,121,66,69,73,73,71,69,118,69,180,69,-13.582,-11.592,-12.398,-11.064,-12.513,-12.342,-14.368,-18.398,-11.935,-13.14,-11.693,-11.784,-12.628,-15.07,-15.148,-16.995,-14.388,-10.204,-15.270999999999999,-16.012999999999998,-13.418,-10.198,-13.616,-17.128,4.9317,4.4123,4.9144,4.6806,5.1405,5.1554,5.1361,4.9432,4.8895,4.842,4.6531,5.1716,5.1011,4.744,5.4498,4.8282,5.3076,4.9523,5.0744,4.8545,5.0779,4.753,5.2753,5.1131,2.7802,3.6493,2.9284,2.5664,2.4219,2.681,2.8731,3.4108,3.1527,2.9007,2.714,2.861,4.0971,2.8618,3.0394,3.3289,3.1045,2.9469,3.3653,3.2529,2.525,2.7898,3.7169,3.7957,-0.021294999999999998,0.41253999999999996,0.35269,0.12426,-0.050998,0.17873,0.22371,-0.29691,-0.055170000000000004,-0.037278,0.15658,0.10339000000000001,0.4042,-0.19227,-0.050816,-0.14452,0.038318,0.15483,0.088602,0.1226,-0.0033968,0.20014,0.34276,-0.030833999999999997,6.6695,6.4755,6.5034,6.6454,6.6544,6.7067,6.5069,6.4637,6.487,6.6321,6.6618,6.5631,6.4052,6.4916,6.6354,6.4126,6.4753,6.6097,6.5423,6.4298,6.5354,6.6192,6.3923,6.4285
11.967,16.429000000000002,11.79,13.685,14.144,18.287,10.857000000000001,18.525,17.91,14.568,16.174,13.984000000000002,15.499,12.652000000000001,14.107000000000001,13.882,9.7113,17.238,13.084000000000001,16.677,13.507,12.626,11.618,16.497,125,63,89,43,65,134,10,64,69,67,65,48,68,149,33,180,77,155,69,69,156,58,107,70,-13.535,-13.774000000000001,-12.63,-11.231,-13.202,-12.433,-11.589,-12.834000000000001,-13.700999999999999,-12.231,-13.29,-12.435,-13.759,-13.424000000000001,-12.157,-13.327,-14.622,-12.735,-12.687999999999999,-15.589,-10.311,-15.409,-12.209000000000001,-15.957,5.2444,5.023,4.7784,5.2457,5.3791,5.2686,4.7625,5.2642,5.5375,4.9724,4.9092,5.0658,5.1775,5.2184,4.7121,4.6363,4.6791,4.7322,5.0241,5.4423,4.8575,5.365,4.5508,5.2913,2.8017,3.596,2.9593,2.5355,2.7292,3.1453,2.8691,3.1845,3.12,3.0199,3.2134,2.6456,3.1502,2.5994,2.8134,2.9687,3.2494,3.5277,2.8141,3.2974,2.6647,2.9968,2.627,3.2136,0.18600999999999998,0.20739000000000002,-0.28326999999999997,-0.009563,0.24,0.038627999999999996,-0.14858,0.17242000000000002,-0.035151999999999996,0.17139000000000001,-0.06989,-0.048129000000000005,0.014381999999999999,-0.036024,0.21522,0.062836,-0.3345,0.37743000000000004,-0.11610999999999999,0.054138,0.15929000000000001,-0.11389,0.050356,-0.19475,6.6982,6.4246,6.586,6.7948,6.6492,6.4697,6.689,6.5364,6.5574,6.5955,6.4564,6.5898,6.5111,6.632999999999999,6.5758,6.4642,6.5804,6.4854,6.5905,6.5396,6.6955,6.5616,6.5418,6.4648
10.474,12.058,13.857999999999999,16.215999999999998,11.998,16.291,13.437999999999999,13.027000000000001,14.212,13.84,11.967,13.030999999999999,12.603,15.297,14.827,13.967,13.700999999999999,15.874,11.888,12.533,15.805,12.217,12.940999999999999,14.695,158,183,70,66,180,4,63,68,66,68,67,142,68,66,16,66,70,141,44,68,70,51,71,86,-14.534,-14.523,-14.158,-11.37,-12.502,-15.491,-20.014,-13.279000000000002,-10.044,-13.245,-15.228,-13.264000000000001,-13.032,-12.175,-14.142000000000001,-15.224,-14.508,-13.375,-18.262999999999998,-18.307000000000002,-17.66,-14.064,-13.312999999999999,-13.92,4.9122,5.2542,5.2517,4.6371,4.9619,5.1801,5.0901,5.0591,4.9421,4.6033,5.3208,4.9062,4.9598,4.8974,4.6927,4.8437,5.2057,5.0416,5.0452,4.9076,5.1835,4.8574,5.0111,4.8168,2.5092,3.1549,2.9371,3.1162,2.6212,3.3949,3.5793,2.8572,2.6411,3.1187,2.7212,2.9271,2.8755,3.1624,3.1893,3.0754,3.0586,2.9356,3.3423,3.7772,3.8494,2.8355,3.0251,3.0985,-0.1562,-0.23898000000000003,-0.052673000000000005,0.11155,0.028118,0.20004,-0.14256,0.16615,0.0075542000000000005,-0.20355,-0.13568,0.013522,-0.029233,0.22519,0.12473,0.25976,-0.016134,0.029927,-0.10930999999999999,-0.24664,0.096199,-0.12040999999999999,-0.079584,-0.099114,6.6346,6.6284,6.6516,6.4926,6.7111,6.3867,6.3011,6.6406,6.6385,6.5857,6.6239,6.6393,6.6188,6.5969,6.4365,6.5027,6.5403,6.6036,6.4357,6.4841,6.3757,6.5865,6.5277,6.4398
12.917,14.017999999999999,14.401,14.69,11.207,16.803,17.248,14.752,15.196,20.605,13.338,16.374000000000002,15.904000000000002,18.735,16.156,14.468,16.915,11.931,13.572000000000001,13.874,12.922,15.419,14.86,13.98,64,111,150,65,115,65,66,118,45,68,69,67,67,45,66,68,75,101,74,73,157,70,69,166,-14.411,-13.972999999999999,-11.442,-11.460999999999999,-12.741,-13.67,-17.017,-12.515999999999998,-14.042,-12.9,-13.167,-18.874000000000002,-15.800999999999998,-13.495999999999999,-15.979000000000001,-13.422,-12.378,-14.107000000000001,-13.802,-17.409000000000002,-16.023,-14.468,-12.648,-11.1,4.9908,5.0914,4.9264,5.038,4.2878,4.9672,5.1573,5.0454,4.9801,4.4963,4.6785,5.4478,5.0791,5.3799,5.157,4.8708,4.9553,5.1796,5.343,5.0494,5.0579,5.1936,4.9701,4.6061,2.9544,2.9408,2.9033,2.659,2.515,3.8545,3.3625,2.8935,3.2223,5.1406,3.3009,3.4499,3.1806,3.8409,3.2284,2.9733,3.4748,2.7696,2.7085,3.3861,2.8286,3.2118,2.9499,3.0774,-0.14918,0.085763,0.13235,0.07434299999999999,0.039919,0.5492199999999999,0.025889999999999996,0.14048,0.23051999999999997,0.20878000000000002,0.36239,-0.019383,0.008517100000000001,0.30869,-0.23091,0.27496,0.30248,-0.24779,-0.08856599999999999,-0.12361,0.028104,0.22395,0.070422,0.2594,6.5052,6.5454,6.6362,6.5353,6.6044,6.3996,6.4845,6.6994,6.5636,6.3033,6.5167,6.4334,6.4423,6.4568,6.4336,6.5721,6.4831,6.6767,6.5938,6.4911,6.593,6.5644,6.6423,6.5711
12.708,15.809000000000001,12.843,13.542,13.297,17.849,12.434000000000001,10.993,14.323,10.64,11.568,17.038,13.411,14.493,18.309,15.088,15.357999999999999,17.692,12.482999999999999,12.081,17.212,13.110999999999999,12.937999999999999,18.983,68,64,141,66,66,112,82,136,69,128,172,68,67,67,68,69,73,6,17,75,182,25,93,36,-13.235999999999999,-12.642000000000001,-13.254000000000001,-12.863,-11.559000000000001,-13.613,-11.792,-16.649,-17.04,-11.119000000000002,-11.109000000000002,-18.208,-12.812999999999999,-11.554,-12.248,-14.931,-12.993,-21.743000000000002,-11.837,-14.741,-14.758,-16.233,-14.151,-14.633,4.956,5.1653,4.6003,4.8282,4.8405,5.2518,4.7752,5.0442,5.1597,4.5221,4.7765,5.1206,4.8954,4.9746,5.2556,5.1865,4.7603,5.2818,4.8156,4.8261,5.412000000000001,4.8034,5.1913,5.6619,2.7117,2.7979,2.7993,3.2454,2.7106,3.1604,2.6781,2.8258,3.1978,2.6783,2.6809,3.2324,2.8073,2.4583,3.1114,2.9914,3.7389,3.9024,2.8257,3.2224,3.5687,3.2143,2.8733,3.4378,-0.11475999999999999,0.11481,0.013356,0.21427,0.16777,0.040826999999999995,0.30787,-0.11469000000000001,-0.10764000000000001,-0.072417,-0.29668,0.12135,-0.087757,0.11796,0.24525999999999998,-0.14475,0.32825,-0.17382999999999998,0.23711999999999997,-0.23984,0.25493000000000005,-0.2102,-0.088341,0.15627,6.6587,6.5331,6.5587,6.547999999999999,6.6155,6.5108,6.6034,6.4837,6.4545,6.7538,6.733,6.3494,6.6843,6.6836,6.6549,6.5431,6.4962,6.2477,6.656000000000001,6.518,6.4465,6.4985,6.5744,6.5275
18.772000000000002,11.755999999999998,17.685,17.222,13.44,15.863,19.988,16.043,16.609,15.28,14.732999999999999,15.515999999999998,12.799000000000001,13.418,14.754000000000001,18.503,17.598,16.21,15.943,17.406,15.113,17.051,14.923,15.825,66,106,11,127,64,67,65,65,151,68,68,97,69,69,69,66,70,68,70,69,74,88,32,73,-11.907,-13.917,-14.283,-12.880999999999998,-14.319,-13.932,-14.59,-15.876,-15.862,-17.340999999999998,-11.239,-13.0,-11.913,-14.267000000000001,-15.199000000000002,-13.231,-15.392000000000001,-13.082,-13.270999999999999,-10.176,-17.997,-12.727,-16.065,-16.694000000000003,4.9112,4.9895,5.2599,5.0402,5.3201,5.0969,5.2403,5.2266,4.9766,5.5142,4.8568,5.5273,4.9731,5.1368,5.1856,5.0436,5.507000000000001,5.4407,5.0801,4.8731,5.172999999999999,5.4215,5.0703,4.627,3.4530000000000003,2.717,3.1763,3.4803,2.7039,3.3938,3.4468,3.0665,3.6994,3.1830000000000003,3.0505,2.8899,2.7421,2.608,3.2276,3.7919,3.0486,3.1246,3.0838,3.264,3.4903,2.8697,3.4643,4.4174,0.38535,-0.18177000000000001,0.015662,0.3369,0.064152,-0.044219,0.26239,0.015994,-0.075366,0.0048172,0.25877,-0.018134,0.078365,-0.0090936,0.18239,0.31366,0.048487,0.0022385,0.074999,0.37375,0.08035199999999999,0.23271999999999998,0.26495,-0.27764,6.4729,6.6059,6.4655,6.6138,6.6459,6.5388,6.2579,6.5408,6.3586,6.6,6.6705,6.5729999999999995,6.7397,6.6398,6.4281,6.475,6.5329,6.5475,6.5152,6.5429,6.4212,6.6184,6.4655,6.367000000000001
12.477,13.501,15.595,11.622,13.821,15.324000000000002,14.347999999999999,15.138,18.137999999999998,13.147,16.254,10.769,14.636,15.068,15.344000000000001,14.475999999999999,14.373,11.545,16.797,15.765,10.540999999999999,12.615,11.940999999999999,14.709000000000001,138,41,89,70,70,153,149,175,67,68,71,140,38,66,36,66,69,70,70,67,193,101,199,69,-14.07,-12.924000000000001,-10.073,-14.931,-16.99,-12.395999999999999,-12.844000000000001,-16.213,-13.748,-14.484000000000002,-14.741,-14.068,-17.952,-16.45,-13.040999999999999,-13.675,-15.331,-15.892000000000001,-14.36,-12.050999999999998,-16.078,-11.17,-11.995,-13.329,5.2361,5.1517,5.0576,5.2464,5.2143,4.6801,4.9413,4.9946,5.199,5.1607,4.9861,4.7464,4.9837,5.275,4.9963,5.0877,4.852,4.9513,5.2748,5.0003,5.3485,5.0636,4.9795,5.0938,2.7369,2.6,2.8451,3.1682,3.2592,3.0309,3.1561,3.3948,3.2068,2.8129,3.283,3.1927,3.363,3.4043,3.2614,2.9704,3.051,3.1987,3.2925,2.8241,2.7826,2.4859,2.5514,2.9696,0.0059435,0.03567,0.28774,-0.46545,-0.06872400000000001,0.07532799999999999,0.20119,-0.14911,0.05652000000000001,0.028124,0.030188,-0.33526999999999996,-0.072078,-0.1573,0.28674,0.069796,-0.10801,-0.22371,0.17754,0.10790999999999999,-0.15136,0.049484,-0.052796,0.037045,6.6174,6.6467,6.5483,6.6816,6.4945,6.5031,6.4926,6.425,6.5742,6.568,6.4832,6.5595,6.5025,6.4611,6.4537,6.5292,6.507999999999999,6.5593,6.5086,6.5103,6.6539,6.7974,6.731,6.6067
12.823,14.347999999999999,14.1,17.291,13.290999999999999,16.469,15.979000000000001,14.53,11.793,18.254,19.410999999999998,12.994000000000002,17.415,19.744,18.058,10.681,14.43,13.905,13.874,12.818,12.312000000000001,14.970999999999998,11.36,12.982999999999999,147,65,64,64,138,67,67,68,183,67,68,73,67,68,67,72,71,125,76,70,94,69,15,75,-13.289000000000001,-13.142999999999999,-13.427999999999999,-13.037,-17.883,-14.26,-11.628,-11.523,-16.312,-12.36,-17.299,-12.350999999999999,-12.51,-12.380999999999998,-11.234000000000002,-13.831,-10.787,-16.404,-13.231,-10.411,-11.877,-11.466,-13.402000000000001,-17.207,4.6516,4.8521,5.0853,5.3623,4.7131,5.1806,5.0123,4.8542,4.8224,4.9882,5.1891,4.8424,5.0193,5.3839999999999995,4.9424,4.9012,4.7345,4.6373,5.3233,4.8524,4.8043,5.034,4.854,5.0829,3.0122,2.85,2.7478,2.9681,3.7136,3.0028,2.7203,2.8138,3.2311,3.3404,4.1138,3.0436,3.2558,3.7024,3.2017,2.6053,2.8715,3.3242,2.7806,2.351,2.5974,2.6996,2.7751,3.2352,-0.15932000000000002,0.32666,0.054163,0.22332,-0.1635,0.24615,0.1948,0.066694,-0.087654,0.16646,0.24915,0.013019,0.06507,0.52888,0.27416,0.14271,0.15541,-0.02754,0.25158,0.048266,0.06397,0.1936,-0.027320999999999998,-0.087671,6.5785,6.6138,6.4993,6.5179,6.4096,6.4368,6.5749,6.5539,6.5013,6.4691,6.3324,6.5406,6.5669,6.4803,6.6711,6.6338,6.6036,6.386,6.6198,6.662999999999999,6.7154,6.6555,6.6625,6.5206
13.87,13.040999999999999,13.45,15.857000000000001,13.914000000000001,15.634,16.203,13.447000000000001,16.162,14.759,13.796,10.431,14.774000000000001,15.468,15.251,16.432000000000002,13.046,11.517000000000001,14.34,12.644,11.537,19.035999999999998,13.744000000000002,19.837,151,67,16,64,158,63,68,190,66,68,68,69,66,68,154,70,155,80,71,194,52,69,68,71,-17.218,-13.050999999999998,-13.66,-15.578,-14.179,-12.357000000000001,-16.018,-12.427999999999999,-14.075999999999999,-12.929,-15.352,-14.085999999999999,-12.710999999999999,-14.04,-11.931,-11.210999999999999,-16.438,-12.347000000000001,-21.389,-14.675,-14.96,-11.325999999999999,-16.855999999999998,-13.183,4.9782,4.6834,5.1553,4.9605,4.8282,4.9886,5.138999999999999,4.675,5.2951,4.6096,5.4193,4.8754,5.2147,4.865,4.8967,5.0262,5.1141,4.6398,5.4649,4.6475,4.9391,4.9485,5.2466,5.3763,3.3107,3.2317,2.8697,3.2028,3.338,2.7992,3.3999,3.2166,3.0741,3.2651,2.8134,2.627,3.063,3.1188,2.8359,3.1253,2.9561,2.7142,3.7647,3.042,3.1651,3.4361,3.1484,4.229,-0.16437000000000002,-0.18917,-0.0023344,-0.006752299999999999,0.15497,0.055963,-0.20058,0.10817,-0.014216999999999999,-0.07124,0.055602,-0.0072813,0.25199,-0.049457,0.057385000000000005,0.44361000000000006,-0.18819,-0.14063,0.036594,-0.058007,-0.089388,0.19399999999999998,-0.06927799999999999,0.51831,6.348,6.5641,6.6379,6.4152,6.5941,6.5992,6.5121,6.5567,6.5442,6.4579,6.582999999999999,6.7635,6.5892,6.5883,6.6129999999999995,6.528,6.6429,6.636,6.367000000000001,6.5636,6.5872,6.4513,6.4491,6.468
14.662,12.763,12.29,15.933,12.814,11.974,17.702,12.244000000000002,12.257,11.485,14.105,13.697000000000001,17.832,14.412,11.73,17.521,12.162,13.54,13.446,13.045,19.118,12.15,13.664000000000001,11.960999999999999,62,20,117,67,64,65,62,30,88,130,119,70,68,129,23,65,198,68,70,107,191,94,103,77,-15.8,-15.11,-13.11,-12.367,-14.707,-14.137,-12.4,-14.217,-11.574000000000002,-10.655,-16.255,-12.987,-11.32,-13.253,-12.994000000000002,-12.922,-12.415999999999999,-12.852,-10.79,-10.927999999999999,-15.033,-14.512,-19.725,-12.100999999999999,5.1941,5.0105,4.8601,4.9309,4.8946,5.1112,4.8846,4.736000000000001,4.8254,4.5377,5.2357,4.7921,4.9644,4.9709,4.7484,4.7773,5.005,4.7225,4.6971,4.6402,5.1613,4.8102,5.1075,4.9232,3.1745,2.9404,2.7298,3.1464,3.0755,2.6966,3.5837,3.0763,2.5455,2.5916,3.1355,3.2782,3.2289,2.8929,2.7557,3.6491,2.8,2.9410000000000003,3.1546,3.0152,3.74,3.0232,3.2509,2.7967,-0.14029,0.10472999999999999,0.1323,0.20767,-0.13217,-0.04217,0.13005,-0.1379,-0.039126999999999995,0.034865,-0.017248,0.25132,0.24669000000000002,-0.19877,0.0083421,0.26192,-0.084512,-0.13078,0.36336999999999997,0.21975,0.023825,0.11623,-0.16104000000000002,-0.064462,6.5767,6.5762,6.7267,6.5835,6.5414,6.6867,6.4164,6.6103,6.6708,6.6854,6.4784,6.6198,6.5216,6.5445,6.6205,6.3657,6.6841,6.5788,6.6567,6.5862,6.4865,6.5552,6.4506,6.6498
14.44,16.424,17.743,11.981,12.305,12.345999999999998,9.9526,13.902000000000001,12.843,14.54,15.339,20.765,15.665999999999999,16.217,19.527,17.022000000000002,12.940999999999999,12.953,14.975,17.589000000000002,13.765999999999998,12.706,13.763,13.782,100,63,166,65,197,69,133,43,70,69,74,68,9,67,68,69,200,69,166,151,1,69,43,68,-15.087,-12.485999999999999,-13.154000000000002,-12.263,-12.343,-15.321,-16.808,-13.627,-13.536,-15.679,-12.163,-14.297,-13.515,-13.22,-12.190999999999999,-13.832,-14.718,-14.140999999999998,-13.424000000000001,-12.632,-12.079,-15.383,-15.311,-16.896,4.9013,4.83,5.1844,5.0923,4.8741,4.9219,4.8739,5.0465,5.0167,5.1083,4.505,5.1909,4.6486,5.5022,4.3356,5.2651,4.8587,4.8448,5.2883,5.1152,4.8999,5.2189,5.1507,5.3246,2.8471,2.938,3.0957,2.5889,2.7127,3.0478,3.2606,3.051,2.6814,3.0994,2.9941,3.8861,3.99,2.5346,4.5179,3.8078,2.9353,2.6,2.9721,3.4249,2.9076,3.0494,3.2234,2.8056,-0.045593,0.30180999999999997,0.10255999999999998,0.056291999999999995,-0.038136,0.097138,-0.32978,-0.0023793000000000004,-0.091964,-0.043389,0.075458,0.24622,0.35623,-0.056595000000000006,0.48571000000000003,0.38609,0.06009400000000001,-0.10107999999999999,0.27908,0.2962,0.12453,-0.050225,0.007500499999999999,0.07826699999999999,6.6211,6.4704,6.4772,6.6786,6.6962,6.605,6.5474,6.6267,6.596,6.5716,6.5487,6.2751,6.4222,6.6879,6.2791,6.4696,6.6411,6.6172,6.575,6.4677,6.606,6.59,6.5464,6.5916
16.089000000000002,12.54,12.7,11.572000000000001,12.616,15.589,12.252,14.99,15.8,12.953,13.755,14.114,13.513,12.172,13.059000000000001,14.498,13.245999999999999,11.231,12.35,10.880999999999998,17.14,11.673,12.925,16.077,67,129,200,68,68,68,65,63,66,68,191,193,70,174,89,112,117,194,65,164,116,87,170,70,-12.011,-20.296,-14.637,-13.966,-12.777999999999999,-12.548,-11.248,-12.390999999999998,-13.245999999999999,-14.513,-11.379000000000001,-14.315999999999999,-13.276,-14.407,-11.395999999999999,-13.087,-11.763,-13.372,-15.31,-12.561,-17.979,-14.485,-11.923,-14.692,4.7747,4.8772,5.4885,4.9051,4.725,5.4479,4.4727,5.1239,5.1811,4.9438,4.7824,4.7629,5.3665,4.8429,4.7355,5.2764,5.0999,4.5499,5.0336,4.9498,5.1172,4.8221,5.1174,5.2484,3.2755,3.6830000000000003,2.5029,2.8331,3.0283,2.6423,2.5981,2.7899,2.8711,3.0883,3.02,2.9237,2.8008,3.0641,2.8915,2.8052,2.5735,3.0949,2.9318,2.6151,3.8745,3.1492,2.532,3.1041,0.39137,-0.17597000000000002,-0.12755999999999998,-0.16155999999999998,-0.0021177,-0.10300000000000001,0.07485399999999999,0.18646,0.18216,-0.19777,0.18432,-0.007909699999999999,0.069733,-0.43211000000000005,0.27907,-0.018055,0.11182,-0.17362,-0.059860000000000003,-0.18734,0.35775999999999997,-0.033005,0.14124,0.17551,6.5055,6.405,6.6792,6.6459,6.6009,6.5831,6.5469,6.6562,6.5735,6.513,6.5304,6.607,6.6672,6.6049,6.7036,6.5903,6.6546,6.5769,6.6408,6.6903,6.3287,6.6174,6.7374,6.4726
