Max_1,Max_2,Max_3,Max_4,Max_5,Max_6,Max_7,Max_8,Max_9,Max_10,Max_11,Max_12,Max_13,Max_14,Max_15,Max_16,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Min_1,Min_2,Min_3,Min_4,Min_5,Min_6,Min_7,Min_8,Min_9,Min_10,Min_11,Min_12,Min_13,Min_14,Min_15,Min_16,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,RMS_9,RMS_10,RMS_11,RMS_12,RMS_13,RMS_14,RMS_15,RMS_16,Kurtosis_1,Kurtosis_2,Kurtosis_3,Kurtosis_4,Kurtosis_5,Kurtosis_6,Kurtosis_7,Kurtosis_8,Kurtosis_9,Kurtosis_10,Kurtosis_11,Kurtosis_12,Kurtosis_13,Kurtosis_14,Kurtosis_15,Kurtosis_16,Skew_1,Skew_2,Skew_3,Skew_4,Skew_5,Skew_6,Skew_7,Skew_8,Skew_9,Skew_10,Skew_11,Skew_12,Skew_13,Skew_14,Skew_15,Skew_16,Entropy_1,Entropy_2,Entropy_3,Entropy_4,Entropy_5,Entropy_6,Entropy_7,Entropy_8,Entropy_9,Entropy_10,Entropy_11,Entropy_12,Entropy_13,Entropy_14,Entropy_15,Entropy_16
9.5416,10.425,8.3032,11.104000000000001,10.022,9.7335,8.1398,9.3934,9.1452,8.5707,10.948,10.275,9.353,11.552999999999999,9.2357,11.509,193,34,2,121,20,41,58,200,70,62,144,34,91,144,118,60,-9.7856,-8.6851,-7.5588,-9.0812,-8.7211,-12.494000000000002,-9.4145,-9.3766,-9.1427,-8.016,-8.0386,-7.6792,-7.8446,-7.4867,-9.0268,-9.9741,3.2672,3.3007,3.2734,3.681,3.3803,3.8492,3.2273,3.4803,3.4287,3.1941,3.3234,3.3648,3.2144,3.1941,3.4486,3.4874,3.0833,2.9643,2.2923,2.967,3.2569999999999997,3.68,2.8515,3.1163,2.8639,2.9168,2.8626,2.6545,2.7569,3.0660000000000003,2.7696,3.2806,-0.081091,0.13978,-0.098991,0.23006999999999997,0.23351999999999998,-0.30943000000000004,0.052645000000000004,0.18871,-0.09883600000000001,0.12715,0.21091,0.27144,-0.0028925,0.24848,-0.1519,-0.074232,6.5093,6.4318,6.6886,6.5025,6.5055,6.4592,6.5372,6.6621,6.6293,6.6443,6.5324,6.6011,6.5305,6.5374,6.5687,6.4554
8.9638,7.9106,9.5751,8.3366,8.8906,10.21,9.1571,8.8909,9.0597,6.1702,10.337,7.1854,10.024,6.2938,8.849,9.3226,84,32,48,59,8,59,141,195,197,83,88,49,140,188,174,138,-8.696,-7.1528,-6.2153,-8.7039,-10.443,-8.4242,-10.383,-8.974,-9.0481,-9.1232,-7.3675,-8.8082,-9.6642,-8.187999999999999,-8.6582,-8.3108,3.4617,3.1386,3.1639,3.0829,3.5547,2.9219,3.2403,3.3773,3.2202,2.8930000000000002,3.2006,3.279,3.1271,3.0005,3.2192,3.3596,2.5810000000000004,2.5789999999999997,2.8883,2.8698,2.7312,3.5460000000000003,3.2492,2.9063,3.1723,3.2568,2.9652,2.6853,3.5987,2.6082,2.9872,2.8091,-0.0044592,0.054537,0.39271,0.14711,-0.024179,0.30885999999999997,-0.09220199999999999,0.12092,0.057596,-0.39421999999999996,0.3467,0.092081,-0.034532,-0.36341,0.0023938,0.28808,6.5631,6.7092,6.742999999999999,6.6326,6.5649,6.4932,6.4964,6.5831,6.5716,6.6267,6.6084,6.7386,6.4321,6.632999999999999,6.6149,6.6087
9.1091,8.1415,7.6615,12.915999999999999,7.9786,9.6106,8.4826,8.7638,8.1067,9.4369,10.571,9.4135,8.6611,8.1477,8.8156,7.4746,162,187,143,25,79,77,140,154,16,195,197,114,34,141,42,142,-9.3214,-9.1479,-8.5523,-8.0256,-10.392000000000001,-8.8044,-8.1014,-8.4599,-10.504000000000001,-8.5875,-12.402000000000001,-9.251,-8.533,-8.8509,-10.892999999999999,-9.597999999999999,3.3117,3.4192,3.2388,3.3508,3.4787,3.1876,3.2021,3.2455,3.4295,3.2053,3.3753,3.2187,3.3079,3.3879,3.3658,3.0258,3.4654,2.7998,2.5382,3.2722,2.8541,2.9845,2.812,2.6954,2.6693,2.9833,3.3872,3.2568,2.9476,2.7213,2.9553,3.3217,-0.076168,0.0065899,0.10966,0.036674,-0.019744,0.14732,-0.084036,-0.16925,-0.1006,0.18178,-0.055669,0.21731999999999999,0.0095367,-0.042855000000000004,-0.05140700000000001,-0.1167,6.4399,6.7125,6.6118,6.4055,6.6041,6.5442,6.6325,6.6903,6.5918,6.468,6.4381,6.5487,6.5837,6.5267,6.5449,6.4708
8.625,10.635,7.1293,10.748,9.1735,8.5309,9.0764,10.959000000000001,8.3081,9.3613,10.304,8.1554,7.4763,8.7668,9.9829,9.1222,27,2,116,122,108,78,144,61,49,123,59,70,15,174,195,9,-9.703,-10.328,-9.4597,-9.11,-7.7363,-8.3304,-8.8265,-7.5151,-7.8345,-8.3468,-9.0068,-8.9671,-7.7494,-10.407,-9.7039,-10.866,3.2244,3.6087,3.3337,3.6675,3.1084,3.5254,3.4784,3.2145,3.1475,3.2165,3.2062,3.525,3.2425,3.5419,3.6435,3.3469,2.9034,3.2256,2.6319999999999997,2.7972,3.0955,2.6915,2.8799,3.3362,2.7598,2.6667,3.2491,2.5805,2.522,2.8048,2.7632,3.6842,-0.19834000000000002,0.039662,-0.12763,-0.025164,0.15607000000000001,-0.073238,0.15256,0.14456,-0.2128,0.17578,0.1372,0.072619,-0.1589,-0.017943999999999998,0.045922000000000004,-0.20719,6.617999999999999,6.4709,6.7197,6.6431,6.5667,6.8348,6.6355,6.5849,6.7492,6.6941,6.5669,6.6587,6.7187,6.6249,6.5216,6.445
8.1209,12.719000000000001,8.2756,8.5509,10.737,8.0894,8.7234,11.49,7.497000000000001,9.2616,8.9957,10.132,9.0889,8.3122,9.6437,11.780999999999999,109,193,181,163,153,62,148,174,48,39,115,114,12,62,33,98,-8.8636,-9.7881,-8.8963,-9.8648,-9.9237,-10.742,-7.7517,-8.7002,-8.1472,-7.1199,-10.335999999999999,-9.523,-8.8181,-9.7595,-9.7346,-7.7711,3.0626,3.2689,3.1158,3.2331,3.3463,3.3266,3.3131,3.185,3.0753,3.235,3.3408,3.5111,3.0261,3.2692,3.2534,3.0013,2.747,3.8627,2.9452,2.8202,3.292,3.0375,2.5786,3.2859,2.8258,2.9991,3.0937,2.7491,2.8899,2.9681,2.8755,3.8979,-0.14239000000000002,0.20633,-0.099172,0.032148,0.18023,-0.062581,0.0011897000000000001,0.068047,0.16957,0.027139999999999997,0.066867,0.14555,0.13091,-0.11607999999999999,-0.11989000000000001,0.10639000000000001,6.5467,6.367000000000001,6.5335,6.5741,6.6082,6.5925,6.5657,6.4418,6.6206,6.6382,6.6160000000000005,6.5148,6.5182,6.5813,6.5469,6.3429
9.225,9.6992,10.142999999999999,9.7052,7.877999999999999,6.7201,8.7728,7.9246,8.0855,6.9782,10.082,9.5593,10.376,8.7706,7.6609,10.031,18,62,12,138,94,47,47,45,13,91,32,120,185,103,22,61,-9.1006,-10.993,-9.2453,-7.5328,-8.8514,-11.716,-7.4505,-9.1153,-7.3573,-12.034,-11.41,-8.4974,-9.7603,-9.4176,-8.5539,-8.7987,3.5874,3.5474,3.4581,3.3461,3.0435,2.9818,3.1198,3.1976,3.094,3.4455,3.3294,3.4116,3.469,3.1945,3.0235,3.3983,2.8723,3.5798,3.0678,2.9485,2.7910000000000004,3.3583,2.5947,2.8629,2.6054,3.0997,3.4010000000000002,2.8656,3.1012,3.0279,2.9068,3.005,0.064426,-0.16952,0.13225,0.17502,-0.18615,-0.39,-0.026118000000000002,-0.18852,0.07447999999999999,-0.40679,-0.11723,0.064913,0.039889,-0.067479,0.22376999999999997,0.2535,6.5992,6.5265,6.5688,6.58,6.6716,6.4088,6.6579,6.6362,6.6506,6.5711,6.3499,6.6211,6.478,6.5841,6.6054,6.4573
8.7733,6.8785,8.2651,7.3585,7.6304,8.6677,9.1562,9.3479,11.082,7.9145,10.52,7.2746,9.9038,8.5443,7.8938,9.3573,58,141,128,84,37,12,127,5,173,60,100,88,87,113,166,94,-8.6481,-9.4387,-9.0755,-8.6994,-9.9151,-8.9397,-9.6425,-8.0087,-8.3457,-8.7403,-9.3917,-8.6745,-8.1483,-10.632,-7.8586,-8.349,3.1017,3.3680000000000003,3.3661,3.5321,3.3153,3.4124,3.4816,3.4403,3.0961,3.4592,3.2896,3.1936,3.3603,3.1691,3.0804,3.3472,3.0933,2.5715,2.8528,2.4907,3.0956,3.1177,2.8995,2.6733,3.5969,2.4122,3.1433,2.7238,2.7142,3.3757,2.5504,2.491,-0.079229,-0.30896999999999997,0.17736,-0.074268,-0.1706,-0.19546,0.13495,0.18306,0.34659,-0.080808,-0.086749,-0.22173,0.097479,-0.22208000000000003,-0.0034049999999999996,0.07324,6.539,6.6997,6.5741,6.6682,6.6049,6.6582,6.6449,6.7021,6.4018,6.6736,6.5836,6.6129999999999995,6.643,6.4228,6.6821,6.5704
8.8543,8.7413,8.1265,8.977,8.0073,12.242,8.5455,6.3007,7.9927,9.6111,8.4536,9.0186,9.5503,10.088,7.7449,10.811,95,92,142,25,49,59,4,57,148,119,137,60,72,14,4,26,-9.8784,-7.949,-7.212000000000001,-12.038,-9.1208,-8.1444,-7.766,-7.6307,-6.9888,-8.8445,-8.499,-8.4848,-9.8107,-9.0324,-9.4357,-8.9697,3.1845,3.2404,3.1082,3.6034,3.4065,3.1675,2.9682,3.0245,3.1787,3.1899,3.4106,3.1904,3.3809,3.5371,3.3352,3.4065,3.4392,2.9647,2.6481,3.2488,2.7492,3.2877,2.4994,2.5777,2.4445,3.2488,2.7378,3.0154,2.9189,3.0299,2.8159,2.998,0.0027957,-0.11492000000000001,0.040362999999999996,-0.25824,0.11900000000000001,0.079993,-0.068989,-0.19347,0.009990100000000002,-0.009523100000000001,-0.056373,-0.067599,-0.027763999999999997,0.051723000000000005,-0.18435,0.035423,6.5028,6.603,6.7805,6.4944,6.7516,6.4629,6.6459,6.7274,6.752999999999999,6.4506,6.6825,6.5889999999999995,6.4855,6.5529,6.6811,6.5601
9.6732,8.5088,6.8723,7.7219,11.466,7.3192,8.639,9.2775,6.5832,8.7886,8.4533,10.921,8.567,11.392000000000001,9.1038,9.0727,83,157,199,48,8,40,87,171,122,127,62,84,60,61,84,175,-9.4439,-10.84,-8.5646,-8.0403,-8.7706,-8.4932,-9.9102,-8.5783,-12.085,-8.6283,-9.3488,-10.966,-8.9323,-6.8707,-7.2551,-8.6335,3.3139999999999996,3.4395,3.0996,3.2864,3.2969999999999997,3.4376,3.2137,3.1021,3.3025,3.287,3.2056,3.1855,3.2202,3.2886,2.9330000000000003,3.1639999999999997,3.2233,3.8198,2.8469,2.4073,3.3736,2.5277,3.3108,3.2843,3.5262,3.1599,2.8799,4.0325,2.8649,3.1963,3.2713,3.1405,-0.07863099999999999,-0.7346199999999999,-0.041797,0.010515,0.1073,-0.13062,-0.074534,-0.1067,-0.51644,0.27973000000000003,0.10917,-0.20521,-0.039135,0.39884000000000003,0.082579,-0.083852,6.5716,6.556,6.6848,6.7623,6.4716,6.7405,6.4512,6.5442,6.5116,6.5992,6.5702,6.3737,6.5065,6.5611,6.4277,6.5765
7.9973,8.2741,8.1842,7.4635,9.4349,8.1102,9.493,7.0601,9.6673,8.8664,9.7034,8.7925,12.98,8.5157,7.5131,11.059000000000001,177,144,58,138,10,137,126,128,66,97,20,122,113,164,115,51,-9.6997,-7.2491,-8.0485,-12.073,-8.3599,-7.4844,-9.2377,-9.1008,-9.9434,-8.1901,-9.0601,-10.089,-8.3123,-9.9502,-8.3491,-9.1541,3.0959,3.3042,3.3341,3.2809,3.2115,3.4127,3.3833,3.3217,3.3267,3.3319,3.4247,3.4332,3.5449,3.1942,3.0898,3.062,3.2095,2.6849,2.92,3.2241,2.8799,2.4519,2.7295,2.6542,3.5671,2.7302,2.8373,2.7233,3.2694,3.1998,2.4255,3.24,-0.099476,0.097087,-0.18925999999999998,-0.42552,0.014827000000000002,0.014253,-0.0023255,-0.20498000000000002,-0.12575999999999998,0.07200000000000001,0.11306,-0.12272000000000001,0.354,-0.18411,-0.06590800000000001,0.00013721,6.5649,6.7316,6.6716,6.5383,6.6454,6.7049,6.5609,6.7187,6.4583,6.5488,6.5979,6.6165,6.5159,6.6106,6.6379,6.4255
7.794,9.8718,8.8169,7.8288,10.870999999999999,8.9879,9.374,9.0184,9.6068,8.8478,8.1318,9.1475,8.9364,9.6153,8.2004,9.3926,69,24,11,41,91,126,47,145,51,60,59,43,105,48,61,124,-7.8375,-9.1553,-8.8843,-9.4342,-8.4019,-5.725,-9.4745,-11.279000000000002,-8.8282,-9.6267,-12.76,-9.1468,-11.174000000000001,-8.7449,-9.5265,-10.825999999999999,3.1734,3.1263,3.4051,3.0956,3.3407,2.7548,3.5624,3.1963,3.6244,3.134,3.5067,3.4749,3.1657,3.4014,3.0243,3.5234,2.6062,3.3595,3.2486,3.0738,3.2379,2.8439,2.6531,3.1477,2.6506,3.2171,3.3962,2.679,3.5392,2.9983,3.5188,3.0967,-0.22195,0.20659,0.30772,-0.11356,0.00088749,0.23638,0.030391,-0.22185,0.05722000000000001,-0.13835,-0.54001,0.11062999999999999,-0.28599,0.019852,-0.19855,-0.095124,6.6042,6.5044,6.5213,6.5779,6.5279,6.5327,6.6362,6.4979,6.7148,6.502000000000001,6.4634,6.6259,6.4588,6.5567,6.4729,6.4591
9.0514,7.9375,7.5275,8.8146,6.6024,11.545,8.1133,8.7132,9.1847,9.1012,11.784,7.7492,8.6336,7.9506,7.251,9.5663,72,74,58,58,94,13,27,13,61,37,88,61,35,66,112,12,-7.843,-7.3651,-10.2,-8.0601,-10.325999999999999,-8.4858,-9.0218,-9.5328,-7.1233,-7.3602,-10.975,-10.227,-7.9279,-9.7892,-10.013,-8.5312,3.3559,3.1406,3.1877,3.4003,3.0583,3.4825,3.17,3.2225,3.2986,3.2069,3.5687,3.2217,3.1904,3.3572,3.2136,3.4785,2.6571,2.5557,3.2359,2.9139999999999997,2.7687,3.1921,2.8655,2.8375,2.6508,2.7011,3.3428,2.9076,3.1073,2.8906,3.0499,2.6561,0.10515,-0.10011,-0.20373,-0.11379,-0.22910999999999998,0.2407,-0.033093,0.043911,0.1832,0.085611,0.12427,-0.084715,0.1663,-0.013080000000000001,-0.26648,0.033096,6.6187,6.7667,6.4725,6.6674,6.5037,6.5399,6.6087,6.5149,6.7441,6.6584,6.5036,6.6055,6.595,6.6418,6.6777,6.6762
9.9615,8.9565,8.7375,7.9482,8.9821,10.182,10.380999999999998,9.2229,8.2112,6.0743,14.193,9.2364,6.4008,7.2545,7.2561,9.073,141,17,59,138,30,58,104,74,186,43,60,60,125,101,107,81,-10.825,-9.4381,-8.8601,-8.956,-8.5036,-7.4035,-9.5569,-8.2972,-10.870999999999999,-8.166,-11.027000000000001,-8.453,-7.4499,-10.009,-8.7068,-8.0465,3.5933,3.4178,3.2753,3.4629,3.4395,3.3757,3.3471,3.3281,3.2919,2.9864,3.2794,3.3298,2.8767,3.3793,3.199,3.3489999999999998,2.8293,3.0982,2.7927,2.8195,2.7179,2.8367,3.2846,2.9101,3.0115,2.5752,4.5148,2.7357,2.6837,2.9413,2.8382,2.7199,-0.091113,0.17795999999999998,-0.057325,-0.023546,-0.038239999999999996,0.11007,0.11152000000000001,0.06646,-0.31886,-0.10116,0.26232,0.17257,-0.16205,-0.24889,-0.026222000000000002,0.10552,6.4852,6.5634,6.5982,6.6557,6.6141,6.6979,6.459,6.702999999999999,6.4936,6.7205,6.3067,6.5904,6.7759,6.652,6.6654,6.6549
9.8111,7.772,7.7483,7.5592,9.0101,8.6963,7.7523,9.7604,8.1923,8.1004,10.337,8.8656,9.0698,11.687000000000001,8.6549,8.6672,126,83,99,197,198,58,138,68,191,38,21,142,122,158,129,87,-9.9713,-10.183,-8.5213,-9.148,-8.3408,-10.132,-7.2691,-9.3516,-8.1717,-8.5082,-8.0648,-8.1142,-10.595,-8.9809,-9.1514,-11.02,3.3327,3.3374,3.3718,3.1721,3.2522,3.176,3.117,3.3692,3.2021,3.0842,3.1694,3.5614,3.4396,3.4325,3.3139999999999996,3.4624,3.11,3.0429,2.4855,2.7992,2.5367,3.1019,2.7329,3.0139,2.6860000000000004,3.0662,3.3721,2.5861,3.3192,3.3255,3.1335,2.9275,0.20589000000000002,-0.17519,-0.08366900000000001,-0.041732,0.044127,0.038491000000000004,-0.042477,0.15775,0.071202,0.16698,0.0073525000000000005,0.092089,-0.1644,0.041151,-0.15545,-0.097472,6.497999999999999,6.5348,6.7379,6.5631,6.5674,6.4798,6.6974,6.636,6.7121,6.5674,6.5521,6.6243,6.5318,6.4554,6.4788,6.5888
7.9665,9.5885,8.9672,8.3626,8.2055,11.030999999999999,11.255,6.1943,11.458,10.862,9.2836,9.9037,9.5404,8.1759,10.207,7.9403,9,59,163,72,127,77,58,184,61,82,23,176,131,60,140,125,-9.3709,-7.8464,-11.415999999999999,-7.8348,-10.56,-10.692,-8.3106,-12.27,-11.613,-8.9588,-9.0208,-9.7258,-7.4634,-10.017999999999999,-8.0432,-11.062999999999999,3.3298,3.4148,3.3815,3.0887,3.3244,3.3032,3.2627,3.0794,3.1493,3.4183,3.3718,3.2877,3.1741,3.3045,3.4786,3.1449,2.8046,2.537,2.9051,2.9032,2.7218,3.4002,3.3792,3.8392,4.3214,2.9882,2.7665,3.2313,2.7321,2.8186,2.8151,3.5409,0.0022747,0.015229,-0.16417,0.048231,-0.18481,-0.038685000000000004,0.38441,-0.53741,-0.13669,-0.046421,0.036904,0.044646,-0.014907,0.00385,0.22369,-0.50144,6.7233,6.6459,6.4217,6.6844,6.5598,6.3693,6.5126,6.5081,6.2957,6.4618,6.501,6.4788,6.5472,6.6165,6.5654,6.5413
9.9408,8.4073,8.4181,8.2138,9.7837,8.6848,8.8393,7.5997,9.0726,8.8502,7.6806,10.189,7.8418,7.2021,8.8987,8.8819,5,182,123,179,17,36,168,41,135,80,27,112,160,64,41,149,-8.9992,-7.8637,-7.7298,-7.7406,-8.3085,-7.1979999999999995,-8.9913,-12.841,-7.8431,-12.047,-8.7173,-9.5392,-8.7476,-9.279,-11.218,-8.7418,3.3106,3.094,3.1842,3.108,3.4192,3.4549,2.9575,3.3089,3.4005,3.3163,3.2748,3.6477,3.1199,3.4064,3.4707,3.4637,2.9173,2.9681,2.7472,2.7513,2.7787,2.2952,3.2646,3.8197,2.4742,3.5534,2.7117,2.8672,2.9689,2.5938,3.4389,2.7109,0.066354,-0.06711,0.15065,0.047810000000000005,0.11554,-0.039902999999999994,0.042325,-0.46646000000000004,0.10951,-0.10265999999999999,-0.067591,0.11727,0.06034400000000001,-0.18987,-0.28913,0.0126,6.5091,6.6541,6.5641,6.7225,6.665,6.7805,6.4367,6.5123,6.7748,6.5054,6.7859,6.6774,6.5165,6.7505,6.5188,6.5348
6.7877,8.334,8.2348,9.8859,7.6252,9.3548,11.062000000000001,8.5897,12.13,8.6168,9.1201,10.567,7.4215,7.4275,9.1114,8.8138,167,198,181,140,6,186,108,159,8,61,104,126,15,60,128,39,-7.7073,-7.0593,-6.7556,-9.3468,-8.0826,-7.5698,-9.2431,-7.2502,-8.1724,-8.4104,-8.5909,-7.5105,-8.3949,-7.0,-9.0564,-10.117,3.0643,3.0426,3.0463,3.2103,3.1683,3.2703,3.4001,3.512,3.4602,3.2683,3.2006,3.4225,3.0472,3.0585,3.3304,3.2217,2.6335,2.6666,2.3951,3.2186,2.5805,2.7471,3.0752,2.4113,3.3964,2.7353,3.0802,2.7384,2.8664,2.8618,3.1643,3.3339,-0.14728,0.12755999999999998,0.19280999999999998,0.18941,-0.10325,0.30617,-0.091169,0.3046,0.32766,-0.21425,0.093373,0.21954,-0.030692,0.004872,0.3309,-0.26869,6.6896,6.6123,6.692,6.4862,6.6979,6.6103,6.6,6.6306,6.4465,6.6746,6.598,6.603,6.5037,6.6497,6.6036,6.5644
6.9572,7.9783,8.1218,10.101,8.925,8.7756,8.8408,7.2376,9.1981,9.3054,9.2376,9.7103,9.3138,8.9142,9.3794,9.6819,156,177,197,59,58,99,9,172,59,85,79,113,164,60,52,125,-8.8503,-11.53,-6.8376,-6.4298,-8.3145,-6.9594,-10.885,-7.0813,-8.7161,-9.0747,-8.7511,-8.9476,-7.6168,-7.3041,-8.9483,-7.8668,3.0606,3.2986,3.0538,3.0782,3.1335,3.3360000000000003,3.2273,2.947,3.2241,3.1069,3.2368,3.2911,3.0887,3.1552,3.235,3.1709,2.7019,3.7208,2.6127,2.6289,2.9531,2.5399,3.1576,2.7489,3.2260000000000004,2.924,3.0134,3.217,2.7154,2.7912,2.7510000000000003,3.1581,0.041466,-0.31594,0.049974,0.12595,0.04143,0.15947,-0.22644,0.14089000000000002,-0.0036899000000000003,0.1524,-0.1585,0.23440999999999998,0.07156799999999999,0.16442,-0.17235999999999999,0.10626,6.6011,6.5165,6.6174,6.6667,6.6265,6.6892,6.4842,6.7462,6.5608,6.6254,6.5778,6.4485,6.6416,6.5379,6.6249,6.5228
7.2041,7.5103,9.5406,10.759,11.718,11.464,9.1931,7.4714,8.4738,6.4537,9.8686,7.6425,9.7589,6.7316,8.1036,8.2805,34,188,14,185,177,75,51,129,42,26,173,8,151,61,198,171,-7.263999999999999,-6.9133,-8.3181,-8.902999999999999,-9.2136,-6.9776,-8.285,-8.8559,-8.1854,-8.4127,-9.2628,-10.89,-10.467,-7.9193,-8.8344,-7.9353,3.0944,2.9183,3.3274,3.2366,3.5757,3.2578,3.3901,3.1034,3.156,2.9068,3.391,3.3975,3.3021,3.0122,3.2177,3.3403,2.4544,2.5434,2.9189,3.4421,2.9737,2.7011,2.6297,3.0885,2.8044,2.8251,3.18,2.8049,3.2882,2.4623,2.7972,2.7748,-0.013580000000000002,0.10002,0.036775,0.13948,0.061559,0.26122,-0.07724400000000001,-0.20321,0.025472,-0.10062,0.041652,-0.15269000000000002,-0.052436,0.010790000000000001,-0.054932,0.13915,6.7949,6.6054,6.5567,6.4324,6.4291,6.5874,6.66,6.6064,6.6416,6.7154,6.5488,6.5749,6.4803,6.6631,6.6881,6.75
8.4865,9.1585,8.3905,9.2662,8.6385,9.0279,9.5649,8.2872,10.508,9.3931,8.8544,9.4327,8.4442,9.1865,9.9208,8.4257,106,184,97,158,156,167,18,156,45,89,109,28,195,92,8,92,-10.035,-9.0486,-8.4989,-8.1766,-7.5201,-9.4739,-8.5433,-8.4988,-10.37,-7.6632,-11.478,-8.0768,-7.8847,-10.513,-9.4376,-9.927,3.2289,3.1769,3.3079,3.1883,2.9105,3.3802,3.4801,3.4993,3.3697,3.2425,3.4189,3.2575,3.2005,3.4278,3.1443,3.1607,2.9677,3.0965,2.9786,3.0298,2.9586,2.9706,2.7238,2.7874,3.3565,2.9676,2.9288,2.9184,2.8023,3.2925,3.1542,2.8251,-0.13133,0.041338,0.068637,0.16589,-0.022508,0.3405,-0.083454,0.13706,-0.17864000000000002,0.36667,-0.030151999999999998,0.28026999999999996,0.1398,0.083149,0.040971,0.11452000000000001,6.4892,6.5355,6.7354,6.6023,6.5116,6.5774,6.6572,6.6543,6.3402,6.4631,6.5679,6.58,6.6347,6.4969,6.4916,6.5664
9.5698,8.0337,10.718,9.0879,9.6683,12.365,8.4034,8.6708,7.8534,9.5049,8.2906,6.9624,8.382,8.0692,10.09,7.8262,146,161,189,58,47,58,14,155,192,111,1,73,126,53,27,59,-7.2757,-10.852,-7.2404,-8.0937,-10.968,-9.3884,-10.462,-6.3381,-6.9532,-7.7181,-7.5105,-9.8839,-9.2947,-9.0913,-9.5732,-8.8593,3.3086,3.2155,3.2197,3.0462,3.236,3.1178,3.1762,2.8968,3.1575,3.1088,3.1539,3.3305,3.1872,3.4262,3.6054,3.1169,2.9330000000000003,3.1763,2.8351,2.9661,3.4806,3.7876,3.1375,3.1494,2.3956,3.1873,2.5844,3.0852,3.0635,2.7522,2.8977,2.9782,0.23936999999999997,-0.19630999999999998,0.15653,0.03721,0.080233,0.11692000000000001,-0.022276,0.17704,0.040760000000000005,0.23015,-0.018179,-0.27491,0.20505,-0.060728,0.089656,0.078761,6.7286,6.449,6.6485,6.5544,6.486000000000001,6.417000000000001,6.5342,6.5867,6.6849,6.4969,6.7010000000000005,6.6941,6.585,6.6611,6.529,6.5535
7.1916,9.2587,9.7087,6.9956,7.3555,8.6202,8.1467,8.2767,9.2047,7.8858,9.3547,8.6928,11.895,7.8467,7.9043,9.4712,177,167,40,43,163,82,71,40,101,89,169,148,156,5,107,60,-9.3728,-7.6051,-7.6759,-7.3545,-11.745999999999999,-8.5945,-6.8854,-11.08,-9.2328,-8.193999999999999,-9.6824,-8.0037,-7.2806,-8.1463,-8.949,-10.873,3.3576,3.284,3.2056,2.9748,3.248,3.1885,3.4099,3.2397,3.2041,3.1269,3.39,3.3107,3.0444,2.7685,3.4297,3.2442,2.6669,2.7921,3.2421,2.7277,3.4297,2.6711,2.3424,3.1113,3.0923,2.9417,3.0206,2.5439,3.7238,2.8259,2.6531,3.4776,-0.10555999999999999,0.17956,0.1549,0.12147000000000001,-0.38803000000000004,-0.21335,0.23793000000000003,0.0035351,-0.061671000000000004,-0.030601999999999997,-0.030361000000000003,-0.030468000000000002,0.40348,0.032739,-0.032274000000000004,0.036728,6.6441,6.5901,6.5232,6.6848,6.4114,6.6244,6.6886,6.5538,6.5913,6.5628,6.555,6.6021,6.4262,6.5088,6.6467,6.4232
8.6599,9.8829,8.448,7.6606,9.0009,7.6589,8.9555,8.003,10.539000000000001,9.8899,8.8558,7.3234,9.3274,9.9272,6.8609,7.7557,128,26,116,149,195,4,119,138,123,60,80,32,88,1,59,132,-9.3411,-8.1489,-12.44,-7.1083,-9.7135,-10.081,-11.362,-10.183,-9.0622,-8.0278,-7.2091,-11.904000000000002,-9.665,-8.5692,-9.4494,-8.1065,3.3803,3.4374,3.4216,3.0159,3.4296,3.0738,3.5119,3.3027,3.5023,3.3126,3.187,3.2473,3.2376,3.4937,3.0902,3.1115,2.9669,2.877,3.3379,2.7447,3.3048,3.1319999999999997,3.1534,2.8499,3.0165,2.8982,2.675,3.2169,3.3388,2.6611,2.9244,2.6010000000000004,0.10878,0.05134299999999999,-0.24513000000000001,0.13833,-0.3764,-0.083052,-0.17210999999999999,-0.19805999999999999,0.13327,0.057847,0.0041616000000000005,-0.047635000000000004,0.1067,0.024961,-0.0061754,0.14114000000000002,6.5748,6.5941,6.4626,6.6743,6.5246,6.5275,6.524,6.5118,6.5636,6.6021,6.6905,6.4506,6.5241,6.6015,6.5836,6.4993
